product_type,county,eic_count,installed_capacity,is_business,date,data_block_id
3,0,376,15657.49,1,2022-08-30,365
1,1,15,117.29,0,2022-08-30,365
3,1,60,583.9,0,2022-08-30,365
3,1,14,320.5,1,2022-08-30,365
1,2,18,209.8,0,2022-08-30,365
3,2,48,568.5500000000001,0,2022-08-30,365
1,2,7,130.0,1,2022-08-30,365
3,2,30,853.0,1,2022-08-30,365
1,3,31,314.5,0,2022-08-30,365
3,3,70,974.03,0,2022-08-30,365
1,3,9,133.9,1,2022-08-30,365
3,3,50,2710.7000000000003,1,2022-08-30,365
1,4,20,311.8,0,2022-08-30,365
3,4,53,654.0,0,2022-08-30,365
0,4,8,1710.0,1,2022-08-30,365
1,4,10,489.2000000000001,1,2022-08-30,365
3,4,37,1274.5,1,2022-08-30,365
1,5,40,433.7000000000001,0,2022-08-30,365
3,5,135,1567.15,0,2022-08-30,365
0,5,6,1255.6,1,2022-08-30,365
1,5,14,343.5,1,2022-08-30,365
3,5,83,3078.2000000000003,1,2022-08-30,365
3,6,11,538.7,1,2022-08-30,365
1,7,85,1008.8,0,2022-08-30,365
3,7,197,2361.58,0,2022-08-30,365
0,7,14,1468.6,1,2022-08-30,365
1,7,18,1701.1,1,2022-08-30,365
3,7,57,2148.2000000000003,1,2022-08-30,365
1,8,15,522.5,0,2022-08-30,365
3,8,72,921.18,0,2022-08-30,365
3,8,31,1154.2,1,2022-08-30,365
1,9,47,518.3000000000001,0,2022-08-30,365
3,9,113,1335.1,0,2022-08-30,365
1,9,12,290.0,1,2022-08-30,365
3,9,33,878.58,1,2022-08-30,365
1,10,54,559.3000000000001,0,2022-08-30,365
3,10,153,1716.8000000000002,0,2022-08-30,365
1,10,14,381.5,1,2022-08-30,365
3,10,63,2174.2000000000003,1,2022-08-30,365
1,11,120,1218.0,0,2022-08-30,365
2,11,11,55.0,0,2022-08-30,365
3,11,371,4379.18,0,2022-08-30,365
0,11,9,395.0,1,2022-08-30,365
1,11,47,1731.7,1,2022-08-30,365
2,11,5,90.0,1,2022-08-30,365
3,11,128,6122.25,1,2022-08-30,365
3,12,11,224.0,1,2022-08-30,365
1,13,15,184.7,0,2022-08-30,365
3,13,62,799.9300000000001,0,2022-08-30,365
1,13,8,253.0,1,2022-08-30,365
3,13,26,907.9,1,2022-08-30,365
1,14,37,460.0,0,2022-08-30,365
3,14,153,1983.56,0,2022-08-30,365
1,14,18,452.1,1,2022-08-30,365
3,14,80,3902.8,1,2022-08-30,365
1,15,44,321.90000000000003,0,2022-08-30,365
3,15,89,1072.1,0,2022-08-30,365
0,15,14,570.0,1,2022-08-30,365
1,15,15,550.5,1,2022-08-30,365
3,15,46,1753.2,1,2022-08-30,365
1,0,355,3316.0,0,2022-08-31,366
2,0,22,136.5,0,2022-08-31,366
3,0,939,9667.11,0,2022-08-31,366
0,0,11,658.0,1,2022-08-31,366
1,0,81,2294.2000000000003,1,2022-08-31,366
2,0,17,101.2,1,2022-08-31,366
3,0,376,15657.49,1,2022-08-31,366
1,1,15,117.29,0,2022-08-31,366
3,1,60,583.9,0,2022-08-31,366
3,1,14,320.5,1,2022-08-31,366
1,2,18,209.8,0,2022-08-31,366
3,2,48,568.5500000000001,0,2022-08-31,366
1,2,7,130.0,1,2022-08-31,366
3,2,30,853.0,1,2022-08-31,366
1,3,31,314.5,0,2022-08-31,366
3,3,70,974.03,0,2022-08-31,366
1,3,9,133.9,1,2022-08-31,366
3,3,50,2710.7000000000003,1,2022-08-31,366
1,4,20,311.8,0,2022-08-31,366
3,4,53,654.0,0,2022-08-31,366
0,4,8,1710.0,1,2022-08-31,366
1,4,10,489.2000000000001,1,2022-08-31,366
3,4,37,1274.5,1,2022-08-31,366
1,5,40,433.7000000000001,0,2022-08-31,366
3,5,135,1567.15,0,2022-08-31,366
0,5,6,1255.6,1,2022-08-31,366
1,5,14,343.5,1,2022-08-31,366
3,5,83,3078.2000000000003,1,2022-08-31,366
3,6,11,538.7,1,2022-08-31,366
1,7,85,1008.8,0,2022-08-31,366
3,7,197,2361.58,0,2022-08-31,366
0,7,14,1468.6,1,2022-08-31,366
1,7,18,1701.1,1,2022-08-31,366
3,7,57,2148.2000000000003,1,2022-08-31,366
1,8,15,522.5,0,2022-08-31,366
3,8,72,921.18,0,2022-08-31,366
3,8,31,1154.2,1,2022-08-31,366
1,9,47,518.3000000000001,0,2022-08-31,366
3,9,113,1335.1,0,2022-08-31,366
1,9,12,290.0,1,2022-08-31,366
3,9,33,878.58,1,2022-08-31,366
1,10,54,559.3000000000001,0,2022-08-31,366
3,10,153,1716.8000000000002,0,2022-08-31,366
1,10,14,381.5,1,2022-08-31,366
3,10,63,2174.2000000000003,1,2022-08-31,366
1,11,120,1218.0,0,2022-08-31,366
2,11,11,55.0,0,2022-08-31,366
3,11,371,4379.18,0,2022-08-31,366
0,11,9,395.0,1,2022-08-31,366
1,11,47,1731.7,1,2022-08-31,366
2,11,5,90.0,1,2022-08-31,366
3,11,128,6122.25,1,2022-08-31,366
3,12,11,224.0,1,2022-08-31,366
1,13,15,184.7,0,2022-08-31,366
3,13,62,799.9300000000001,0,2022-08-31,366
1,13,8,253.0,1,2022-08-31,366
3,13,26,907.9,1,2022-08-31,366
1,14,37,460.0,0,2022-08-31,366
3,14,153,1983.56,0,2022-08-31,366
1,14,18,452.1,1,2022-08-31,366
3,14,80,3902.8,1,2022-08-31,366
1,15,44,321.90000000000003,0,2022-08-31,366
3,15,89,1072.1,0,2022-08-31,366
0,15,14,570.0,1,2022-08-31,366
1,15,15,550.5,1,2022-08-31,366
3,15,46,1753.2,1,2022-08-31,366
1,0,392,3673.8,0,2022-09-01,367
2,0,24,108.0,0,2022-09-01,367
3,0,989,10285.11,0,2022-09-01,367
0,0,11,658.0,1,2022-09-01,367
1,0,93,2487.6000000000004,1,2022-09-01,367
2,0,11,123.7,1,2022-09-01,367
3,0,391,15917.68,1,2022-09-01,367
1,1,19,146.0,0,2022-09-01,367
3,1,60,580.4,0,2022-09-01,367
3,1,14,320.5,1,2022-09-01,367
1,2,22,235.3,0,2022-09-01,367
3,2,51,610.5500000000001,0,2022-09-01,367
1,2,8,140.0,1,2022-09-01,367
3,2,29,843.0,1,2022-09-01,367
1,3,35,382.0,0,2022-09-01,367
3,3,79,1081.63,0,2022-09-01,367
1,3,10,128.9,1,2022-09-01,367
3,3,51,2727.7000000000003,1,2022-09-01,367
1,4,22,341.8,0,2022-09-01,367
3,4,59,740.0,0,2022-09-01,367
0,4,8,1710.0,1,2022-09-01,367
1,4,11,524.2,1,2022-09-01,367
3,4,36,1240.0,1,2022-09-01,367
1,5,48,522.4,0,2022-09-01,367
3,5,141,1658.15,0,2022-09-01,367
0,5,7,1310.6,1,2022-09-01,367
1,5,16,349.8,1,2022-09-01,367
3,5,84,3108.2000000000003,1,2022-09-01,367
3,6,12,549.2,1,2022-09-01,367
1,7,93,1069.1,0,2022-09-01,367
2,7,6,31.200000000000003,0,2022-09-01,367
3,7,209,2499.58,0,2022-09-01,367
0,7,14,1468.6,1,2022-09-01,367
1,7,20,1731.1,1,2022-09-01,367
3,7,60,2222.7000000000003,1,2022-09-01,367
1,8,18,572.5,0,2022-09-01,367
3,8,77,981.18,0,2022-09-01,367
3,8,32,1162.2,1,2022-09-01,367
1,9,52,561.6,0,2022-09-01,367
3,9,122,1430.5,0,2022-09-01,367
1,9,13,305.0,1,2022-09-01,367
3,9,33,878.58,1,2022-09-01,367
1,10,56,589.8000000000001,0,2022-09-01,367
3,10,161,1853.8,0,2022-09-01,367
1,10,14,381.5,1,2022-09-01,367
3,10,63,2174.7000000000003,1,2022-09-01,367
1,11,139,1456.0,0,2022-09-01,367
2,11,12,81.5,0,2022-09-01,367
3,11,395,4632.18,0,2022-09-01,367
0,11,9,395.0,1,2022-09-01,367
1,11,53,1876.7,1,2022-09-01,367
2,11,7,90.5,1,2022-09-01,367
3,11,130,6247.75,1,2022-09-01,367
3,12,13,574.0,1,2022-09-01,367
1,13,17,211.7,0,2022-09-01,367
3,13,64,845.9300000000001,0,2022-09-01,367
1,13,8,253.0,1,2022-09-01,367
3,13,27,957.9,1,2022-09-01,367
1,14,39,473.0,0,2022-09-01,367
3,14,161,2075.26,0,2022-09-01,367
1,14,18,464.1,1,2022-09-01,367
3,14,81,3921.3,1,2022-09-01,367
1,15,44,324.90000000000003,0,2022-09-01,367
3,15,97,1160.1,0,2022-09-01,367
0,15,14,570.0,1,2022-09-01,367
1,15,15,600.0,1,2022-09-01,367
3,15,47,1737.2,1,2022-09-01,367
1,0,392,3673.8,0,2022-09-02,368
2,0,24,108.0,0,2022-09-02,368
3,0,989,10285.11,0,2022-09-02,368
0,0,11,658.0,1,2022-09-02,368
1,0,93,2487.6000000000004,1,2022-09-02,368
2,0,11,123.7,1,2022-09-02,368
3,0,391,15917.68,1,2022-09-02,368
1,1,19,146.0,0,2022-09-02,368
3,1,60,580.4,0,2022-09-02,368
3,1,14,320.5,1,2022-09-02,368
1,2,22,235.3,0,2022-09-02,368
3,2,51,610.5500000000001,0,2022-09-02,368
1,2,8,140.0,1,2022-09-02,368
3,2,29,843.0,1,2022-09-02,368
1,3,35,382.0,0,2022-09-02,368
3,3,79,1081.63,0,2022-09-02,368
1,3,10,128.9,1,2022-09-02,368
3,3,51,2727.7000000000003,1,2022-09-02,368
1,4,22,341.8,0,2022-09-02,368
3,4,59,740.0,0,2022-09-02,368
0,4,8,1710.0,1,2022-09-02,368
1,4,11,524.2,1,2022-09-02,368
3,4,36,1240.0,1,2022-09-02,368
1,5,48,522.4,0,2022-09-02,368
3,5,141,1658.15,0,2022-09-02,368
0,5,7,1310.6,1,2022-09-02,368
1,5,16,349.8,1,2022-09-02,368
3,5,84,3108.2000000000003,1,2022-09-02,368
3,6,12,549.2,1,2022-09-02,368
1,7,93,1069.1,0,2022-09-02,368
2,7,6,31.200000000000003,0,2022-09-02,368
3,7,209,2499.58,0,2022-09-02,368
0,7,14,1468.6,1,2022-09-02,368
1,7,20,1731.1,1,2022-09-02,368
3,7,60,2222.7000000000003,1,2022-09-02,368
1,8,18,572.5,0,2022-09-02,368
3,8,77,981.18,0,2022-09-02,368
3,8,32,1162.2,1,2022-09-02,368
1,9,52,561.6,0,2022-09-02,368
3,9,122,1430.5,0,2022-09-02,368
1,9,13,305.0,1,2022-09-02,368
3,9,33,878.58,1,2022-09-02,368
1,10,56,589.8000000000001,0,2022-09-02,368
3,10,161,1853.8,0,2022-09-02,368
1,10,14,381.5,1,2022-09-02,368
3,10,63,2174.7000000000003,1,2022-09-02,368
1,11,139,1456.0,0,2022-09-02,368
2,11,12,81.5,0,2022-09-02,368
3,11,395,4632.18,0,2022-09-02,368
0,11,9,395.0,1,2022-09-02,368
1,11,53,1876.7,1,2022-09-02,368
2,11,7,90.5,1,2022-09-02,368
3,11,130,6247.75,1,2022-09-02,368
3,12,13,574.0,1,2022-09-02,368
1,13,17,211.7,0,2022-09-02,368
3,13,64,845.9300000000001,0,2022-09-02,368
1,13,8,253.0,1,2022-09-02,368
3,13,27,957.9,1,2022-09-02,368
1,14,38,458.0,0,2022-09-02,368
3,14,162,2090.26,0,2022-09-02,368
1,14,18,464.1,1,2022-09-02,368
3,14,81,3921.3,1,2022-09-02,368
1,15,44,324.90000000000003,0,2022-09-02,368
3,15,97,1160.1,0,2022-09-02,368
0,15,14,570.0,1,2022-09-02,368
1,15,15,600.0,1,2022-09-02,368
3,15,47,1737.2,1,2022-09-02,368
1,0,392,3673.8,0,2022-09-03,369
2,0,24,108.0,0,2022-09-03,369
3,0,989,10285.11,0,2022-09-03,369
0,0,11,658.0,1,2022-09-03,369
1,0,93,2487.6000000000004,1,2022-09-03,369
2,0,11,123.7,1,2022-09-03,369
3,0,391,15917.68,1,2022-09-03,369
1,1,19,146.0,0,2022-09-03,369
3,1,60,580.4,0,2022-09-03,369
3,1,14,320.5,1,2022-09-03,369
1,2,22,235.3,0,2022-09-03,369
3,2,51,610.5500000000001,0,2022-09-03,369
1,2,8,140.0,1,2022-09-03,369
3,2,29,843.0,1,2022-09-03,369
1,3,35,382.0,0,2022-09-03,369
3,3,79,1081.63,0,2022-09-03,369
1,3,10,128.9,1,2022-09-03,369
3,3,51,2727.7000000000003,1,2022-09-03,369
1,4,22,341.8,0,2022-09-03,369
3,4,59,740.0,0,2022-09-03,369
0,4,8,1710.0,1,2022-09-03,369
1,4,11,524.2,1,2022-09-03,369
3,4,36,1240.0,1,2022-09-03,369
1,5,48,522.4,0,2022-09-03,369
3,5,141,1658.15,0,2022-09-03,369
0,5,7,1310.6,1,2022-09-03,369
1,5,16,349.8,1,2022-09-03,369
3,5,84,3108.2000000000003,1,2022-09-03,369
3,6,12,549.2,1,2022-09-03,369
1,7,93,1069.1,0,2022-09-03,369
2,7,6,31.200000000000003,0,2022-09-03,369
3,7,209,2499.58,0,2022-09-03,369
0,7,14,1468.6,1,2022-09-03,369
1,7,20,1731.1,1,2022-09-03,369
3,7,60,2222.7000000000003,1,2022-09-03,369
1,8,18,572.5,0,2022-09-03,369
3,8,77,981.18,0,2022-09-03,369
3,8,32,1162.2,1,2022-09-03,369
1,9,52,561.6,0,2022-09-03,369
3,9,122,1430.5,0,2022-09-03,369
1,9,13,305.0,1,2022-09-03,369
3,9,33,878.58,1,2022-09-03,369
1,10,56,589.8000000000001,0,2022-09-03,369
3,10,161,1853.8,0,2022-09-03,369
1,10,14,381.5,1,2022-09-03,369
3,10,63,2174.7000000000003,1,2022-09-03,369
1,11,139,1456.0,0,2022-09-03,369
2,11,11,75.5,0,2022-09-03,369
3,11,395,4632.18,0,2022-09-03,369
0,11,9,395.0,1,2022-09-03,369
1,11,53,1876.7,1,2022-09-03,369
2,11,7,90.5,1,2022-09-03,369
3,11,130,6247.75,1,2022-09-03,369
3,12,13,574.0,1,2022-09-03,369
1,13,17,211.7,0,2022-09-03,369
3,13,64,845.9300000000001,0,2022-09-03,369
1,13,8,253.0,1,2022-09-03,369
3,13,27,957.9,1,2022-09-03,369
1,14,38,458.0,0,2022-09-03,369
3,14,162,2090.26,0,2022-09-03,369
1,14,18,464.1,1,2022-09-03,369
3,14,81,3921.3,1,2022-09-03,369
1,15,44,324.90000000000003,0,2022-09-03,369
3,15,97,1160.1,0,2022-09-03,369
0,15,14,570.0,1,2022-09-03,369
1,15,15,600.0,1,2022-09-03,369
3,15,47,1737.2,1,2022-09-03,369
1,0,392,3673.8,0,2022-09-04,370
2,0,24,108.0,0,2022-09-04,370
3,0,990,10291.11,0,2022-09-04,370
0,0,11,658.0,1,2022-09-04,370
1,0,93,2487.6000000000004,1,2022-09-04,370
2,0,11,123.7,1,2022-09-04,370
3,0,391,15917.68,1,2022-09-04,370
1,1,19,146.0,0,2022-09-04,370
3,1,60,580.4,0,2022-09-04,370
3,1,14,320.5,1,2022-09-04,370
1,2,22,235.3,0,2022-09-04,370
3,2,51,610.5500000000001,0,2022-09-04,370
1,2,8,140.0,1,2022-09-04,370
3,2,29,843.0,1,2022-09-04,370
1,3,35,382.0,0,2022-09-04,370
3,3,79,1081.63,0,2022-09-04,370
1,3,10,128.9,1,2022-09-04,370
3,3,51,2727.7000000000003,1,2022-09-04,370
1,4,22,341.8,0,2022-09-04,370
3,4,59,740.0,0,2022-09-04,370
0,4,8,1710.0,1,2022-09-04,370
1,4,11,524.2,1,2022-09-04,370
3,4,36,1240.0,1,2022-09-04,370
1,5,48,522.4,0,2022-09-04,370
3,5,141,1658.15,0,2022-09-04,370
0,5,7,1310.6,1,2022-09-04,370
1,5,16,349.8,1,2022-09-04,370
3,5,84,3108.2000000000003,1,2022-09-04,370
3,6,12,549.2,1,2022-09-04,370
1,7,93,1069.1,0,2022-09-04,370
2,7,6,31.200000000000003,0,2022-09-04,370
3,7,209,2499.58,0,2022-09-04,370
0,7,14,1468.6,1,2022-09-04,370
1,7,20,1731.1,1,2022-09-04,370
3,7,60,2222.7000000000003,1,2022-09-04,370
1,8,18,572.5,0,2022-09-04,370
3,8,77,981.18,0,2022-09-04,370
3,8,32,1162.2,1,2022-09-04,370
1,9,52,561.6,0,2022-09-04,370
3,9,122,1430.5,0,2022-09-04,370
1,9,13,305.0,1,2022-09-04,370
3,9,33,878.58,1,2022-09-04,370
1,10,56,589.8000000000001,0,2022-09-04,370
3,10,161,1853.8,0,2022-09-04,370
1,10,14,381.5,1,2022-09-04,370
3,10,63,2174.7000000000003,1,2022-09-04,370
1,11,139,1456.0,0,2022-09-04,370
2,11,11,75.5,0,2022-09-04,370
3,11,395,4632.18,0,2022-09-04,370
0,11,9,395.0,1,2022-09-04,370
1,11,53,1876.7,1,2022-09-04,370
2,11,7,90.5,1,2022-09-04,370
3,11,130,6247.75,1,2022-09-04,370
3,12,13,574.0,1,2022-09-04,370
1,13,17,211.7,0,2022-09-04,370
3,13,64,845.9300000000001,0,2022-09-04,370
1,13,8,253.0,1,2022-09-04,370
3,13,27,957.9,1,2022-09-04,370
1,14,38,458.0,0,2022-09-04,370
3,14,162,2090.26,0,2022-09-04,370
1,14,18,464.1,1,2022-09-04,370
3,14,81,3921.3,1,2022-09-04,370
1,15,44,324.90000000000003,0,2022-09-04,370
3,15,97,1160.1,0,2022-09-04,370
0,15,14,570.0,1,2022-09-04,370
1,15,15,600.0,1,2022-09-04,370
3,15,47,1737.2,1,2022-09-04,370
1,0,392,3673.8,0,2022-09-05,371
2,0,24,108.0,0,2022-09-05,371
3,0,990,10291.11,0,2022-09-05,371
0,0,11,658.0,1,2022-09-05,371
1,0,93,2487.6000000000004,1,2022-09-05,371
2,0,11,123.7,1,2022-09-05,371
3,0,391,15917.68,1,2022-09-05,371
1,1,19,146.0,0,2022-09-05,371
3,1,60,580.4,0,2022-09-05,371
3,1,14,320.5,1,2022-09-05,371
1,2,22,235.3,0,2022-09-05,371
3,2,51,610.5500000000001,0,2022-09-05,371
1,2,8,140.0,1,2022-09-05,371
3,2,29,843.0,1,2022-09-05,371
1,3,35,382.0,0,2022-09-05,371
3,3,79,1081.63,0,2022-09-05,371
1,3,10,128.9,1,2022-09-05,371
3,3,51,2727.7000000000003,1,2022-09-05,371
1,4,22,341.8,0,2022-09-05,371
3,4,59,740.0,0,2022-09-05,371
0,4,8,1710.0,1,2022-09-05,371
1,4,11,524.2,1,2022-09-05,371
3,4,36,1240.0,1,2022-09-05,371
1,5,48,522.4,0,2022-09-05,371
3,5,141,1658.15,0,2022-09-05,371
0,5,7,1310.6,1,2022-09-05,371
1,5,16,349.8,1,2022-09-05,371
3,5,84,3108.2000000000003,1,2022-09-05,371
3,6,12,549.2,1,2022-09-05,371
1,7,93,1069.1,0,2022-09-05,371
2,7,6,31.200000000000003,0,2022-09-05,371
3,7,209,2499.58,0,2022-09-05,371
0,7,14,1468.6,1,2022-09-05,371
1,7,20,1731.1,1,2022-09-05,371
3,7,60,2222.7000000000003,1,2022-09-05,371
1,8,18,572.5,0,2022-09-05,371
3,8,77,981.18,0,2022-09-05,371
3,8,32,1162.2,1,2022-09-05,371
1,9,52,561.6,0,2022-09-05,371
3,9,122,1430.5,0,2022-09-05,371
1,9,13,305.0,1,2022-09-05,371
3,9,33,878.58,1,2022-09-05,371
1,10,56,589.8000000000001,0,2022-09-05,371
3,10,161,1853.8,0,2022-09-05,371
1,10,14,381.5,1,2022-09-05,371
3,10,63,2174.7000000000003,1,2022-09-05,371
1,11,139,1456.0,0,2022-09-05,371
2,11,11,75.5,0,2022-09-05,371
3,11,395,4632.18,0,2022-09-05,371
0,11,9,395.0,1,2022-09-05,371
1,11,53,1876.7,1,2022-09-05,371
2,11,7,90.5,1,2022-09-05,371
3,11,130,6247.75,1,2022-09-05,371
3,12,13,574.0,1,2022-09-05,371
1,13,17,211.7,0,2022-09-05,371
3,13,64,845.9300000000001,0,2022-09-05,371
1,13,8,253.0,1,2022-09-05,371
3,13,27,957.9,1,2022-09-05,371
1,14,38,458.0,0,2022-09-05,371
3,14,162,2090.26,0,2022-09-05,371
1,14,18,464.1,1,2022-09-05,371
3,14,81,3921.3,1,2022-09-05,371
1,15,44,324.90000000000003,0,2022-09-05,371
3,15,97,1160.1,0,2022-09-05,371
0,15,14,570.0,1,2022-09-05,371
1,15,15,600.0,1,2022-09-05,371
3,15,47,1737.2,1,2022-09-05,371
1,0,392,3673.8,0,2022-09-06,372
2,0,24,108.0,0,2022-09-06,372
3,0,990,10291.11,0,2022-09-06,372
0,0,11,658.0,1,2022-09-06,372
1,0,93,2487.6000000000004,1,2022-09-06,372
2,0,11,123.7,1,2022-09-06,372
3,0,391,15917.68,1,2022-09-06,372
1,1,19,146.0,0,2022-09-06,372
3,1,60,580.4,0,2022-09-06,372
3,1,14,320.5,1,2022-09-06,372
1,2,22,235.3,0,2022-09-06,372
3,2,51,610.5500000000001,0,2022-09-06,372
1,2,8,140.0,1,2022-09-06,372
3,2,29,843.0,1,2022-09-06,372
1,3,35,382.0,0,2022-09-06,372
3,3,79,1081.63,0,2022-09-06,372
1,3,10,128.9,1,2022-09-06,372
3,3,51,2727.7000000000003,1,2022-09-06,372
1,4,22,341.8,0,2022-09-06,372
3,4,59,740.0,0,2022-09-06,372
0,4,8,1710.0,1,2022-09-06,372
1,4,11,524.2,1,2022-09-06,372
3,4,36,1240.0,1,2022-09-06,372
1,5,48,522.4,0,2022-09-06,372
3,5,141,1658.15,0,2022-09-06,372
0,5,7,1310.6,1,2022-09-06,372
1,5,16,349.8,1,2022-09-06,372
3,5,84,3108.2000000000003,1,2022-09-06,372
3,6,12,549.2,1,2022-09-06,372
1,7,93,1069.1,0,2022-09-06,372
2,7,6,31.200000000000003,0,2022-09-06,372
3,7,209,2499.58,0,2022-09-06,372
0,7,14,1468.6,1,2022-09-06,372
1,7,20,1731.1,1,2022-09-06,372
3,7,60,2222.7000000000003,1,2022-09-06,372
1,8,18,572.5,0,2022-09-06,372
3,8,77,981.18,0,2022-09-06,372
3,8,32,1162.2,1,2022-09-06,372
1,9,52,561.6,0,2022-09-06,372
3,9,122,1430.5,0,2022-09-06,372
1,9,13,305.0,1,2022-09-06,372
3,9,33,878.58,1,2022-09-06,372
1,10,56,589.8000000000001,0,2022-09-06,372
3,10,161,1853.8,0,2022-09-06,372
1,10,14,381.5,1,2022-09-06,372
3,10,63,2174.7000000000003,1,2022-09-06,372
1,11,139,1456.0,0,2022-09-06,372
2,11,11,75.5,0,2022-09-06,372
3,11,396,4652.18,0,2022-09-06,372
0,11,9,395.0,1,2022-09-06,372
1,11,53,1876.7,1,2022-09-06,372
2,11,7,90.5,1,2022-09-06,372
3,11,129,6227.75,1,2022-09-06,372
3,12,13,574.0,1,2022-09-06,372
1,13,17,211.7,0,2022-09-06,372
3,13,64,845.9300000000001,0,2022-09-06,372
1,13,8,253.0,1,2022-09-06,372
3,13,27,957.9,1,2022-09-06,372
1,14,38,458.0,0,2022-09-06,372
3,14,162,2090.26,0,2022-09-06,372
1,14,18,464.1,1,2022-09-06,372
3,14,81,3921.3,1,2022-09-06,372
1,15,44,324.90000000000003,0,2022-09-06,372
3,15,97,1160.1,0,2022-09-06,372
0,15,14,570.0,1,2022-09-06,372
1,15,15,600.0,1,2022-09-06,372
3,15,47,1737.2,1,2022-09-06,372
1,0,392,3673.8,0,2022-09-07,373
2,0,24,108.0,0,2022-09-07,373
3,0,990,10291.11,0,2022-09-07,373
0,0,11,658.0,1,2022-09-07,373
1,0,93,2487.6000000000004,1,2022-09-07,373
2,0,11,123.7,1,2022-09-07,373
3,0,391,15917.68,1,2022-09-07,373
1,1,19,146.0,0,2022-09-07,373
3,1,60,580.4,0,2022-09-07,373
3,1,14,320.5,1,2022-09-07,373
1,2,22,235.3,0,2022-09-07,373
3,2,51,610.5500000000001,0,2022-09-07,373
1,2,8,140.0,1,2022-09-07,373
3,2,29,843.0,1,2022-09-07,373
1,3,35,382.0,0,2022-09-07,373
3,3,79,1081.63,0,2022-09-07,373
1,3,10,128.9,1,2022-09-07,373
3,3,51,2727.7000000000003,1,2022-09-07,373
1,4,22,341.8,0,2022-09-07,373
3,4,59,740.0,0,2022-09-07,373
0,4,8,1710.0,1,2022-09-07,373
1,4,11,524.2,1,2022-09-07,373
3,4,36,1240.0,1,2022-09-07,373
1,5,48,522.4,0,2022-09-07,373
3,5,141,1658.15,0,2022-09-07,373
0,5,7,1310.6,1,2022-09-07,373
1,5,16,349.8,1,2022-09-07,373
3,5,84,3108.2000000000003,1,2022-09-07,373
3,6,12,549.2,1,2022-09-07,373
1,7,93,1069.1,0,2022-09-07,373
2,7,6,31.200000000000003,0,2022-09-07,373
3,7,209,2499.58,0,2022-09-07,373
0,7,14,1468.6,1,2022-09-07,373
1,7,20,1731.1,1,2022-09-07,373
3,7,60,2222.7000000000003,1,2022-09-07,373
1,8,18,572.5,0,2022-09-07,373
3,8,77,981.18,0,2022-09-07,373
3,8,32,1162.2,1,2022-09-07,373
1,9,52,561.6,0,2022-09-07,373
3,9,122,1430.5,0,2022-09-07,373
1,9,13,305.0,1,2022-09-07,373
3,9,33,878.58,1,2022-09-07,373
1,10,56,589.8000000000001,0,2022-09-07,373
3,10,161,1853.8,0,2022-09-07,373
1,10,14,381.5,1,2022-09-07,373
3,10,63,2174.7000000000003,1,2022-09-07,373
1,11,139,1456.0,0,2022-09-07,373
2,11,11,75.5,0,2022-09-07,373
3,11,396,4652.18,0,2022-09-07,373
0,11,9,395.0,1,2022-09-07,373
1,11,53,1876.7,1,2022-09-07,373
2,11,7,90.5,1,2022-09-07,373
3,11,129,6227.75,1,2022-09-07,373
3,12,13,574.0,1,2022-09-07,373
1,13,17,211.7,0,2022-09-07,373
3,13,64,845.9300000000001,0,2022-09-07,373
1,13,8,253.0,1,2022-09-07,373
3,13,27,957.9,1,2022-09-07,373
1,14,38,458.0,0,2022-09-07,373
3,14,162,2090.26,0,2022-09-07,373
1,14,18,464.1,1,2022-09-07,373
3,14,81,3921.3,1,2022-09-07,373
1,15,44,324.90000000000003,0,2022-09-07,373
3,15,97,1160.1,0,2022-09-07,373
0,15,14,570.0,1,2022-09-07,373
1,15,15,600.0,1,2022-09-07,373
3,15,47,1737.2,1,2022-09-07,373
1,0,392,3673.8,0,2022-09-08,374
2,0,25,112.0,0,2022-09-08,374
3,0,990,10291.11,0,2022-09-08,374
0,0,11,658.0,1,2022-09-08,374
1,0,92,2483.6000000000004,1,2022-09-08,374
2,0,11,123.7,1,2022-09-08,374
3,0,391,15917.68,1,2022-09-08,374
1,1,19,146.0,0,2022-09-08,374
3,1,60,580.4,0,2022-09-08,374
3,1,14,320.5,1,2022-09-08,374
1,2,22,235.3,0,2022-09-08,374
3,2,51,610.5500000000001,0,2022-09-08,374
1,2,8,140.0,1,2022-09-08,374
3,2,29,843.0,1,2022-09-08,374
1,3,35,382.0,0,2022-09-08,374
3,3,79,1081.63,0,2022-09-08,374
1,3,10,128.9,1,2022-09-08,374
3,3,51,2727.7000000000003,1,2022-09-08,374
1,4,22,341.8,0,2022-09-08,374
3,4,59,740.0,0,2022-09-08,374
0,4,8,1710.0,1,2022-09-08,374
1,4,11,524.2,1,2022-09-08,374
3,4,36,1240.0,1,2022-09-08,374
1,5,48,522.4,0,2022-09-08,374
3,5,141,1658.15,0,2022-09-08,374
0,5,7,1310.6,1,2022-09-08,374
1,5,16,349.8,1,2022-09-08,374
3,5,84,3108.2000000000003,1,2022-09-08,374
3,6,12,549.2,1,2022-09-08,374
1,7,93,1069.1,0,2022-09-08,374
2,7,6,31.200000000000003,0,2022-09-08,374
3,7,209,2499.58,0,2022-09-08,374
0,7,14,1468.6,1,2022-09-08,374
1,7,20,1731.1,1,2022-09-08,374
3,7,60,2222.7000000000003,1,2022-09-08,374
1,8,18,572.5,0,2022-09-08,374
3,8,77,981.18,0,2022-09-08,374
3,8,32,1162.2,1,2022-09-08,374
